vehicle_density,waiting_time,flow_rate,queue_length,emergency_vehicle,opposing_density,green_duration
89,59,48,27,0,99,54
71,42,44,25,0,86,49
70,48,42,25,0,79,59
48,15,33,14,0,43,26
4,13,15,7,0,10,16
97,48,44,21,0,75,57
28,33,25,8,0,56,23
23,22,35,15,0,45,20
95,48,48,24,0,81,57
18,5,0,4,0,18,11
21,18,37,11,0,63,38
0,11,5,1,0,13,15
37,29,22,5,0,54,31
31,35,24,16,0,51,24
25,28,31,12,0,22,30
10,12,17,9,0,1,16
29,21,39,13,0,38,41
92,58,40,21,0,75,46
23,31,23,17,0,69,20
15,14,4,4,0,4,14
53,24,35,9,1,20,27
48,15,27,19,0,34,41
15,0,10,6,0,16,10
86,43,51,29,0,92,51
17,1,6,8,0,10,10
4,3,13,2,0,3,12
47,31,29,17,0,38,39
24,20,28,17,0,65,20
53,38,23,14,0,53,44
31,37,35,6,0,52,24
22,20,24,16,0,48,33
68,17,35,15,0,60,32
45,33,24,13,0,26,36
0,11,14,7,0,10,19
99,51,54,20,0,50,57
63,35,29,13,0,65,22
97,46,48,22,0,66,57
25,34,20,7,0,68,25
7,5,3,4,0,9,10
29,21,38,17,0,42,26
12,8,15,1,0,14,19
84,51,40,20,0,92,56
70,50,44,22,0,67,51
13,9,0,9,0,15,16
75,46,57,20,0,81,46
47,22,38,7,0,36,30
63,21,39,5,0,64,21
91,41,57,20,0,67,49
89,55,40,24,0,94,49
99,44,55,25,0,76,47
97,41,56,22,0,65,56
18,0,18,3,0,3,16
60,16,23,5,0,60,35
51,26,26,5,0,69,38
19,6,4,6,0,18,11
16,4,2,7,0,16,14
44,23,33,8,0,34,21
48,26,22,10,0,35,31
4,9,6,3,0,1,19
35,39,27,12,0,27,44
81,50,55,29,0,62,50
40,27,20,17,0,20,28
47,27,20,8,0,53,43
21,15,34,13,0,35,39
96,42,42,22,0,55,53
56,39,26,8,0,62,40
48,12,30,8,0,62,28
83,55,56,28,0,77,55
80,57,51,27,0,59,56
72,59,43,29,1,89,46
40,15,39,16,0,55,27
61,29,30,11,0,30,37
19,4,6,2,0,18,14
4,6,10,2,0,16,15
89,54,57,28,0,98,52
10,5,11,0,0,4,13
21,26,27,19,0,54,42
24,23,33,18,0,50,39
28,29,21,16,0,20,35
25,12,28,7,0,26,33
13,6,2,4,0,9,18
8,5,4,3,0,17,17
65,39,36,12,0,65,28
16,5,12,0,0,17,13
15,2,14,6,0,12,13
52,11,22,9,0,35,36
15,10,2,9,0,8,14
62,36,32,16,0,46,28
5,3,8,8,0,3,12
5,10,11,7,0,1,17
77,44,59,28,0,61,54
29,38,38,7,0,32,40
83,59,57,27,0,75,47
2,4,17,7,0,16,13
44,26,33,10,0,59,20
47,27,29,13,0,50,22
52,27,27,6,0,41,36
91,49,40,26,0,58,59
18,1,1,2,0,14,11
85,53,45,23,0,65,55
64,35,23,5,0,53,39
2,11,9,1,0,2,10
24,34,22,15,0,58,43
66,27,23,5,0,60,41
60,11,28,17,0,42,31
51,39,24,12,0,52,42
87,41,50,28,0,85,46
71,43,53,20,0,82,48
44,22,33,16,0,53,22
62,31,28,5,0,26,27
55,26,20,8,0,36,31
67,38,24,13,0,32,32
2,11,11,7,0,19,13
50,33,39,15,0,35,25
69,21,24,8,0,54,35
91,52,50,29,0,67,51
98,41,47,26,0,55,49
4,12,2,8,0,8,10
17,3,4,6,0,16,17
50,25,21,15,0,27,22
43,25,39,14,0,43,34
16,3,12,9,0,11,10
51,13,33,18,0,48,41
45,26,31,19,0,22,29
33,22,32,14,0,65,21
53,21,39,16,0,38,35
53,19,35,11,1,39,41
36,37,27,8,0,41,20
26,17,27,10,0,20,22
74,40,41,29,0,91,53
8,1,18,2,0,9,14
99,41,47,23,0,80,48
50,26,33,12,0,44,33
78,56,56,23,0,98,48
99,48,57,25,0,77,48
98,43,54,28,0,89,52
41,24,36,5,0,31,39
99,54,48,28,0,96,47
91,55,54,24,0,62,46
85,41,57,23,1,54,56
84,45,57,25,0,67,47
23,28,36,16,0,65,30
36,13,31,8,0,68,34
70,44,51,26,0,64,49
52,15,35,19,0,32,43
52,30,29,17,0,21,23
0,10,8,6,0,7,17
52,38,27,17,0,69,42
62,39,39,14,0,58,21
87,57,56,26,0,76,52
85,53,57,28,0,65,45
45,28,30,10,0,28,31
21,13,22,10,0,22,28
18,9,4,4,0,2,12
40,35,33,9,0,53,34
23,11,28,16,0,30,23
56,12,35,18,0,42,20
22,18,32,12,0,40,42
7,7,18,4,0,18,12
5,6,6,3,0,1,19
53,12,38,9,0,26,40
61,19,23,6,0,23,24
66,10,32,6,0,35,22
20,35,33,7,0,60,39
10,14,12,7,0,14,15
16,4,16,1,0,3,17
99,59,44,28,0,62,51
17,8,2,7,0,6,12
65,22,24,16,0,37,26
79,48,59,23,0,91,52
93,51,46,25,0,73,48
70,43,57,24,0,54,46
50,16,34,18,0,58,27
24,32,30,11,0,69,34
76,43,53,27,0,91,57
74,49,52,22,1,80,47
4,0,8,6,0,9,14
78,44,50,20,1,63,50
49,38,38,18,0,59,28
63,22,25,19,0,34,21
29,34,26,10,0,59,39
17,8,11,7,0,9,16
56,32,34,15,0,29,33
75,40,50,20,0,73,48
9,9,16,9,0,17,15
21,31,31,9,0,48,21
83,48,55,21,0,58,53
65,34,21,5,0,42,41
43,29,39,17,0,34,35
75,54,54,25,0,82,58
71,59,49,22,0,72,51
42,28,22,17,0,65,27
59,26,24,9,0,21,41
34,32,26,15,0,57,28
81,45,55,26,0,92,59
57,37,28,13,0,45,32
24,34,36,14,0,62,28
43,18,28,14,0,23,20
57,38,31,7,0,43,29
62,36,25,14,0,33,23
39,11,22,8,0,48,26
58,26,38,16,0,69,29
45,12,33,12,0,51,28
52,30,33,15,0,47,40
60,31,33,10,0,39,38
26,31,34,9,0,23,24
21,14,37,6,0,69,27
8,2,0,5,0,16,10
86,45,44,24,1,60,56
54,37,26,8,0,35,43
86,54,50,25,0,85,49
38,16,31,15,0,22,21
91,41,54,23,0,84,45
29,16,28,13,0,59,36
85,57,43,21,0,64,57
33,24,34,12,0,43,34
72,59,49,24,0,82,45
16,13,14,4,0,2,17
93,41,47,28,0,87,45
38,30,32,7,0,51,40
77,46,43,22,0,51,49
87,54,55,23,0,89,55
73,51,49,28,0,85,54
17,10,6,5,0,19,18
70,56,48,21,0,74,57
66,34,24,5,0,32,26
37,14,32,12,0,26,39
38,23,33,13,0,45,39
50,33,27,14,0,69,29
43,26,27,5,0,29,34
29,39,20,19,0,54,31
41,16,25,13,0,28,27
22,13,30,14,0,32,43
42,20,22,5,0,38,20
31,23,34,11,0,37,35
90,50,45,29,0,58,56
10,5,18,1,0,19,19
96,51,55,22,0,76,58
16,5,6,5,0,14,10
8,0,6,8,0,5,19
22,36,35,9,0,46,24
57,27,31,9,0,61,28
10,8,13,4,0,8,12
82,48,52,27,0,76,51
21,21,35,11,0,25,35
29,36,39,13,0,21,40
1,12,9,8,0,4,17
33,32,34,9,0,41,34
94,48,57,29,0,90,48
9,7,13,9,0,6,11
39,35,26,8,0,53,24
70,58,59,25,0,77,49
82,49,40,21,0,91,48
53,26,20,5,0,58,26
67,28,28,5,0,58,37
21,20,37,15,0,20,44
88,56,49,25,0,56,46
25,11,32,9,0,38,21
77,43,43,28,0,63,56
64,23,36,7,0,21,40
14,2,11,0,0,4,18
7,1,7,2,0,3,13
89,48,53,20,0,94,58
61,37,23,15,0,30,31
59,13,28,6,0,24,42
88,48,51,22,0,94,56
7,8,19,1,0,15,13
69,26,37,12,0,60,26
26,28,20,5,0,42,37
66,26,29,12,0,38,37
24,23,32,5,0,57,31
98,41,45,22,0,80,45
65,10,31,8,0,51,33
84,47,40,22,0,80,51
87,49,54,26,0,78,54
4,14,13,9,0,16,14
25,31,23,17,0,36,40
42,21,23,6,0,57,41
11,3,15,2,0,10,17
82,42,50,24,0,75,58
68,16,37,14,0,46,41
26,29,30,14,0,32,31
22,17,36,18,0,27,24
23,25,37,8,0,52,32
55,13,23,17,0,33,29
25,28,33,15,0,44,21
59,10,33,5,0,32,38
17,0,12,0,0,6,15
67,14,34,18,0,61,25
1,9,18,6,0,3,17
72,52,58,22,0,67,56
81,46,48,22,0,73,54
16,1,9,9,0,19,17
23,15,23,19,0,66,37
43,26,20,11,0,32,42
4,11,6,8,0,18,16
31,30,22,7,0,40,38
17,3,19,9,0,1,18
54,26,31,9,0,36,23
86,49,47,29,0,91,47
15,9,0,7,0,8,13
85,53,45,28,0,96,59
54,29,23,11,0,25,43
55,27,35,5,0,24,44
25,35,32,12,0,38,35
28,35,20,13,0,69,41
33,32,26,19,0,59,20
0,7,11,7,0,9,11
8,1,5,0,0,6,18
30,32,31,19,0,42,21
75,40,57,23,0,89,58
70,59,42,22,0,84,48
36,22,39,14,0,45,43
30,31,27,14,0,48,29
59,14,36,17,0,61,29
90,51,51,26,1,74,56
87,49,59,21,0,95,45
49,34,28,19,0,41,36
52,19,24,8,0,51,25
28,38,34,8,0,53,29
53,36,32,7,0,48,26
54,39,24,8,0,25,36
32,33,31,13,0,53,33
59,24,28,17,0,55,44
63,24,24,5,0,54,27
79,56,50,27,0,93,46
49,13,34,6,0,43,36
4,0,19,1,0,8,19
44,26,20,15,0,66,34
93,40,50,29,0,82,59
57,39,36,13,0,33,38
42,21,21,7,0,24,37
40,21,38,12,0,21,39
83,45,51,28,0,73,52
69,39,23,10,0,25,34
32,16,32,9,0,33,22
82,42,51,26,0,69,56
82,50,56,29,0,54,50
43,29,34,17,0,27,21
52,29,25,19,0,38,36
43,24,33,7,0,33,27
34,22,24,17,0,30,28
84,57,55,27,0,55,56
43,26,38,18,0,47,43
31,32,24,10,0,35,28
52,26,20,19,0,37,25
13,6,6,2,0,2,11
3,3,12,0,0,2,10
29,38,31,15,0,40,20
75,54,57,24,0,54,49
19,9,8,1,0,11,12
38,35,26,17,0,27,25
30,37,28,12,1,46,34
30,24,24,6,0,66,24
42,20,25,10,0,24,44
26,25,36,17,0,34,39
27,32,28,19,0,51,29
50,20,30,12,0,28,29
4,4,6,3,0,16,15
82,52,55,21,0,91,53
39,34,28,17,0,53,24
94,44,51,23,0,67,52
44,11,29,13,0,56,35
55,10,33,18,0,57,31
19,6,12,2,0,18,14
72,55,48,20,0,58,49
84,49,43,27,0,64,47
11,2,14,5,0,14,15
38,10,35,15,0,55,25
44,11,36,5,0,32,31
1,2,11,3,0,17,19
52,33,32,12,0,20,21
27,35,30,8,0,24,43
75,49,50,23,0,67,54
65,35,22,16,0,27,33
65,13,39,10,0,21,37
39,25,32,18,0,27,24
66,38,28,8,0,65,37
4,9,19,5,1,15,13
74,48,50,28,0,86,47
55,38,35,17,0,48,20
28,31,24,16,0,51,36
62,32,36,18,0,28,23
39,26,26,11,0,63,40
27,18,33,10,0,66,39
6,5,7,2,0,1,10
31,17,32,10,0,43,25
29,39,26,12,0,34,40
16,14,15,1,0,11,11
92,55,52,23,0,50,54
57,29,39,7,0,60,36
71,56,46,20,0,50,50
35,37,23,12,0,36,24
80,54,41,28,0,71,51
70,47,55,29,0,94,53
64,20,31,8,0,56,25
23,10,24,6,0,28,27
98,54,48,29,1,78,47
71,53,49,24,0,79,50
44,39,34,15,0,34,44
3,3,0,4,0,4,13
81,49,52,28,0,81,58
56,37,30,10,0,48,23
94,43,53,21,0,68,57
55,11,32,11,0,27,29
23,30,25,13,0,26,41
25,28,37,18,0,38,30
84,44,43,29,0,84,54
82,46,53,29,0,94,52
4,10,13,0,0,2,19
36,29,31,18,0,25,22
10,11,9,3,0,18,18
34,32,26,9,0,50,34
19,14,16,2,1,9,11
39,14,30,13,0,58,21
19,4,18,1,0,0,12
8,0,7,4,0,3,14
49,33,37,10,0,65,27
23,21,22,9,0,47,24
51,25,22,19,0,69,33
95,59,45,29,1,90,48
40,23,33,12,0,68,37
89,55,46,20,0,63,59
84,50,44,27,0,81,50
8,14,6,1,0,1,11
53,19,25,15,0,29,36
5,9,18,8,0,1,13
63,13,35,6,0,66,33
93,45,55,20,0,77,55
15,3,13,1,0,19,19
27,11,20,11,0,54,41
8,3,8,9,0,8,12
48,10,39,15,0,39,39
60,12,31,6,0,50,29
91,57,55,20,0,60,50
74,49,42,24,0,71,55
82,49,49,27,0,65,56
93,43,49,20,0,66,49
13,11,10,3,0,3,10
46,10,25,11,0,54,42
53,11,30,19,0,27,38
14,11,19,9,0,19,14
53,35,21,13,0,69,22
85,50,54,25,0,78,54
88,44,53,28,0,87,45
31,23,23,19,0,31,20
29,13,25,13,0,25,30
32,15,31,7,0,38,31
82,59,43,29,0,87,57
72,48,54,29,0,80,59
91,48,54,24,0,83,46
12,10,7,9,0,9,11
42,13,28,9,0,22,26
42,25,24,17,0,21,35
75,58,40,24,0,66,47
44,12,28,11,0,34,32
95,41,46,20,0,96,50
8,5,5,0,0,6,13
17,14,16,1,0,17,13
20,17,39,12,0,28,26
54,14,26,18,0,44,36
0,5,17,8,0,4,12
6,0,5,2,0,4,13
76,52,52,26,0,86,48
65,20,29,5,0,58,43
37,11,28,10,0,43,30
76,54,56,24,0,88,57
54,26,35,7,0,33,35
77,48,55,20,0,70,56
17,6,5,5,0,15,10
50,31,39,6,0,35,25
33,12,20,5,0,58,26
59,18,34,8,0,63,42
3,1,0,4,0,8,10
98,48,50,23,0,84,50
0,0,16,6,0,13,18
22,15,26,7,0,47,31
79,59,54,28,0,75,47
64,29,31,6,0,44,30
52,16,26,8,0,24,41
22,27,24,14,0,25,39
81,51,47,26,0,83,58
17,7,2,4,0,5,12
94,55,46,23,0,98,47
36,22,21,6,1,46,23
55,29,31,10,0,48,39
68,33,37,16,0,43,34
95,50,59,26,0,68,55
14,14,12,7,0,18,15
47,25,37,5,0,64,35
95,40,47,29,0,62,48
89,44,52,20,0,75,58
99,51,43,22,0,82,54
21,14,36,8,0,52,33
1,3,1,1,0,17,12
36,10,32,11,1,65,20
50,13,32,6,0,49,25
35,10,34,10,0,27,20
85,56,46,27,0,77,45
26,33,33,12,0,23,30
41,13,20,7,0,48,38
44,16,20,17,0,23,32
20,17,30,14,0,32,41
97,56,49,20,0,95,59
65,30,26,16,0,23,23
20,22,28,13,0,65,43
20,38,28,14,0,51,40
18,7,2,5,0,7,16
98,42,44,23,0,70,54
17,8,5,0,0,15,19
37,22,32,14,0,37,34
61,24,20,9,0,42,33
85,48,42,27,0,58,45
10,5,13,2,0,16,13
80,40,54,21,0,93,58
73,52,59,28,0,75,48
37,22,27,7,0,52,30
6,14,7,6,0,9,13
51,30,35,12,0,67,32
84,47,54,24,0,56,48
41,23,25,17,0,41,26
72,42,54,21,0,87,52
42,21,38,13,0,41,36
97,52,45,20,0,89,58
97,42,56,26,0,88,47
55,25,34,5,0,45,37
10,13,11,7,0,9,18
92,43,54,26,0,93,58
12,13,10,5,0,19,17
37,31,32,14,0,66,23
60,25,28,6,0,61,26
45,29,38,5,0,59,23
73,54,41,20,0,55,45
37,12,21,14,0,54,38
27,21,23,18,0,49,37
41,34,32,10,0,40,41
71,51,44,24,0,79,45
24,10,22,15,0,28,41
22,39,39,19,0,59,22
19,11,11,2,0,0,19
38,34,31,17,0,63,38
25,26,21,11,0,68,37
75,53,52,28,0,81,54
8,8,8,2,0,12,19
19,3,13,3,0,6,15
5,8,3,4,0,17,11
93,53,53,24,0,75,48
59,29,34,18,0,43,20
11,13,8,2,0,15,12
92,44,42,26,0,88,53
58,30,36,18,0,64,29
53,15,26,15,0,42,27
45,20,29,17,0,23,29
27,29,24,17,0,29,38
63,11,26,15,0,29,32
14,5,7,5,0,19,15
19,6,7,5,0,19,11
3,13,6,8,0,10,15
31,33,34,12,0,45,42
80,44,45,28,0,65,51
98,40,52,29,0,75,49
46,13,22,17,0,26,21
27,17,30,17,0,20,25
16,7,15,8,0,8,19
23,21,32,12,0,46,37
49,37,28,11,0,64,25
44,35,39,10,0,39,37
37,24,20,5,0,42,39
40,38,31,9,0,56,26
26,22,39,5,0,33,30
23,31,36,5,0,51,25
94,49,56,21,0,61,52
15,2,17,6,0,17,10
24,34,39,16,0,47,42
9,0,8,1,0,9,12
26,16,29,16,0,23,31
67,20,22,13,0,26,33
72,50,58,27,0,90,57
53,21,22,19,0,52,43
94,49,42,24,0,63,49
55,32,20,15,0,40,31
96,43,48,26,0,95,51
14,10,9,3,0,16,12
39,25,23,11,0,45,43
45,19,34,10,0,27,26
15,8,10,4,0,13,16
59,30,24,10,0,48,41
80,51,40,23,0,50,50
82,55,50,25,0,59,57
32,22,21,5,1,58,32
82,55,44,25,0,82,52
31,11,20,19,0,54,25
64,17,36,16,0,24,27
20,11,23,5,0,61,22
1,8,5,7,0,18,18
57,32,21,11,0,20,26
93,41,57,22,0,77,47
5,12,9,7,0,19,10
0,11,15,2,0,1,12
52,34,28,7,0,21,29
84,40,50,27,0,96,53
56,30,39,6,0,41,24
15,5,3,9,0,10,13
11,12,5,2,0,3,11
20,18,29,7,0,55,30
89,54,47,29,0,81,55
76,45,56,29,0,78,48
52,21,32,16,0,58,25
78,55,41,22,0,83,47
92,57,52,27,0,98,50
62,19,25,10,0,31,39
15,14,17,6,0,7,15
47,36,31,15,0,66,29
90,53,56,25,0,98,57
22,37,20,6,0,31,30
2,1,6,4,0,18,14
3,5,11,3,0,6,15
35,22,36,12,0,58,40
38,22,29,6,0,22,31
4,6,7,7,0,15,19
55,11,22,14,0,54,24
90,52,44,22,0,61,57
18,14,9,8,0,15,19
67,12,38,8,0,49,24
53,36,31,5,0,60,28
78,53,56,20,0,64,55
56,18,28,18,0,31,26
22,23,23,13,0,65,33
7,7,5,1,0,13,16
54,39,33,12,0,45,31
11,7,13,0,0,4,16
45,15,37,10,0,48,22
94,45,48,27,0,83,47
4,9,19,5,0,5,16
83,54,52,27,0,69,47
43,14,36,19,0,36,31
26,38,32,12,0,35,35
96,48,50,24,1,87,56
64,22,35,14,0,59,42
19,3,18,3,0,18,12
92,59,47,28,0,67,52
85,44,49,28,0,65,45
4,14,7,7,0,12,14
49,38,21,16,0,27,40
68,38,26,19,0,53,25
7,2,17,7,0,5,13
84,51,59,26,0,68,58
62,39,23,9,0,37,25
86,46,50,21,0,80,45
66,16,22,11,0,45,28
49,30,27,11,0,37,35
69,20,31,12,0,24,20
82,55,51,26,0,94,55
50,37,38,9,0,57,36
99,51,54,26,0,79,54
11,11,10,7,0,8,13
56,16,28,8,0,63,25
28,30,22,17,0,37,42
48,32,21,19,0,26,27
20,14,21,8,0,24,43
16,13,6,5,0,2,13
15,10,2,0,0,19,16
27,28,26,5,0,59,26
1,14,13,1,0,11,14
81,48,59,29,0,73,55
2,2,5,6,0,14,18
19,14,17,2,0,16,17
7,14,10,8,0,1,16
23,14,33,10,0,37,29
82,41,54,24,0,60,59
97,54,43,26,1,66,54
16,10,15,6,0,15,18
42,13,26,14,0,36,30
58,27,34,7,0,35,34
43,11,23,8,0,50,31
40,21,27,9,0,64,23
96,43,46,22,0,57,57
39,35,39,9,0,54,20
86,51,53,27,0,92,54
46,27,28,19,0,50,32
83,46,43,23,0,70,47
47,15,27,14,0,65,39
72,48,51,25,0,80,45
4,2,3,4,0,2,16
39,24,39,13,0,55,22
24,13,39,12,0,69,29
12,3,15,0,0,2,10
45,35,25,6,0,65,44
90,48,58,21,0,65,45
43,19,36,5,0,38,40
38,17,28,7,0,37,33
47,35,20,10,0,24,27
31,14,24,19,0,61,22
7,8,12,5,0,18,16
43,28,32,13,0,38,38
13,11,0,0,0,3,16
69,21,38,8,0,53,30
5,3,11,6,0,7,11
90,43,41,28,0,75,57
71,58,47,27,0,79,51
86,54,46,20,0,65,49
38,15,28,17,0,34,26
64,32,36,17,0,53,36
82,54,50,27,0,69,53
68,35,33,9,0,48,27
10,5,17,1,0,8,17
21,21,25,16,0,31,37
55,17,29,9,0,53,21
30,31,28,6,0,68,21
94,46,51,29,0,60,53
88,59,44,29,0,69,48
73,59,48,24,0,51,56
32,30,30,11,0,31,28
18,12,7,8,0,13,17
93,41,59,20,0,70,57
70,49,47,29,0,87,56
12,14,15,7,0,10,11
2,0,13,6,0,8,19
51,39,30,15,0,47,32
79,49,51,20,0,77,56
13,7,3,2,0,14,17
43,16,32,10,0,30,35
90,53,48,28,0,78,46
86,43,58,26,0,60,54
30,20,38,12,0,67,44
7,8,11,1,0,3,13
57,27,34,5,0,55,44
64,33,20,8,0,20,21
66,36,34,12,0,44,21
29,39,32,13,0,22,42
65,33,35,10,0,23,42
84,50,49,27,0,53,57
40,31,39,18,0,67,37
11,10,16,5,0,14,11
46,12,31,17,0,56,26
38,23,37,9,0,33,40
2,14,15,8,0,14,17
60,25,21,10,0,63,35
86,56,42,26,0,88,56
27,10,23,9,0,59,27
80,46,50,21,0,85,50
29,17,23,13,0,38,33
41,16,20,5,0,68,26
41,22,37,9,0,38,33
52,25,26,14,0,63,24
32,23,35,17,0,60,20
77,52,45,22,0,51,59
42,31,20,17,0,22,34
18,2,12,7,0,5,18
35,23,29,11,0,35,39
67,19,37,10,0,59,27
53,12,30,12,0,64,37
89,43,43,29,1,83,59
51,27,30,9,0,36,21
6,12,1,1,0,2,16
50,38,25,7,0,55,36
78,42,40,20,0,75,57
61,18,25,9,0,58,35
17,6,4,7,0,19,13
60,19,30,17,0,41,27
50,13,34,6,0,38,37
41,37,24,14,0,32,23
49,23,27,9,0,36,34
27,18,21,9,1,31,38
71,55,41,24,0,91,45
28,23,37,19,0,20,28
67,25,21,13,0,27,42
50,20,30,11,0,42,34
13,12,1,3,0,10,12
49,15,36,10,0,39,24
20,21,28,10,0,64,29
49,17,26,13,0,44,36
80,45,54,24,0,73,55
27,33,24,14,0,20,32
37,32,24,10,0,61,26
85,40,46,28,0,72,59
69,13,32,11,0,60,42
47,17,20,18,0,34,34
10,10,18,7,0,2,19
91,43,55,26,0,60,59
84,48,52,21,0,75,51
35,16,24,10,0,62,35
12,1,11,9,0,12,18
46,25,36,13,0,37,30
68,11,32,7,0,23,20
37,21,28,9,0,22,37
94,41,51,20,0,99,54
99,43,57,22,0,61,47
16,5,3,6,0,6,15
88,48,48,29,0,67,59
49,14,27,12,0,65,36
15,8,4,4,0,5,17
70,55,54,24,0,52,59
6,11,2,6,0,5,17
75,55,41,20,0,68,51
71,41,51,26,0,67,47
55,32,31,13,0,23,25
9,14,13,4,0,8,10
39,37,20,13,0,24,33
84,43,43,21,0,89,46
83,40,56,29,0,97,47
49,24,37,8,0,25,28
87,42,40,27,0,85,46
22,23,29,17,0,37,24
98,43,51,22,0,58,52
4,1,9,0,0,7,15
17,6,3,6,0,1,12
70,52,47,27,0,76,51
34,39,26,16,0,57,30
99,58,57,20,0,79,47
62,24,30,15,0,38,22
66,15,28,12,0,66,27
51,21,31,16,0,44,29
44,29,38,9,0,57,28
68,27,33,11,0,30,38
21,16,25,19,0,26,39
22,24,39,14,0,46,34
47,24,20,9,0,44,23
9,10,3,0,0,18,13
27,18,33,12,0,20,30
38,38,39,6,0,28,25
20,15,35,8,0,28,43
27,16,31,5,0,35,33
89,58,58,29,0,78,56
34,26,30,14,0,68,33
53,16,35,14,0,55,22
24,15,25,10,0,38,33
56,32,31,17,0,22,31
32,32,32,10,0,22,26
50,13,31,10,0,53,42
43,37,32,11,0,32,26
90,55,50,28,0,55,58
74,57,50,27,0,70,57
90,56,41,25,0,55,45
53,30,31,5,0,42,23
6,9,12,0,0,16,15
71,56,41,21,0,81,56
30,26,32,14,0,47,38
61,24,38,13,0,67,27
29,21,34,19,0,65,30
87,41,55,23,0,79,45
9,1,18,3,0,10,14
31,39,32,13,0,38,43
47,12,38,19,0,63,38
86,51,42,29,0,57,52
12,5,12,9,0,15,13
62,12,37,12,0,32,25
34,37,24,5,0,52,44
46,33,35,13,0,62,27
36,18,23,16,0,41,28
67,37,39,5,0,42,38
35,37,33,8,0,60,34
10,4,7,5,0,5,16
62,28,33,7,0,52,33
81,48,48,23,0,79,57
59,28,21,14,0,27,26
88,52,55,26,0,59,47
81,43,55,21,0,78,50
25,37,30,14,0,45,26
91,40,47,24,0,75,50
23,24,23,19,0,35,35
96,45,52,28,0,92,52
38,38,20,5,0,63,23
90,42,56,25,0,67,53
44,37,27,11,0,63,44
8,2,9,0,0,9,13
67,31,25,11,0,69,28
78,43,50,20,0,96,58
73,57,49,25,0,50,49
36,13,21,15,0,56,21
0,4,14,2,0,1,13
80,56,44,20,1,84,59
68,27,27,9,0,65,23
26,39,39,5,0,63,23
84,41,41,24,0,53,59
73,43,43,22,0,94,52
51,11,36,11,0,31,41
23,16,21,19,0,28,43
86,46,55,20,0,52,53
25,34,37,15,0,46,32
28,17,32,15,0,65,20
8,3,12,0,0,5,16
98,57,55,22,0,51,51
50,34,33,5,0,49,26
8,8,16,9,0,11,15
34,15,30,19,0,55,38
81,58,40,28,0,85,55
9,6,13,6,0,10,17
39,32,24,16,0,55,25
4,14,7,1,0,4,19
27,23,35,13,0,51,23
14,9,17,9,0,19,14
70,52,53,25,0,64,53
31,33,37,12,0,44,39
27,26,24,11,0,64,35
57,39,24,6,0,47,35
96,50,45,29,0,58,46
38,18,33,16,0,63,24
61,11,25,10,0,45,37
84,41,54,29,0,96,54
52,28,31,13,0,34,39
76,53,59,28,0,86,54
83,50,40,29,0,98,49
4,4,8,4,0,18,14
21,23,39,16,0,34,41
69,28,21,14,0,53,35
68,22,31,5,0,52,43
33,14,20,5,0,49,20
29,36,24,6,0,62,38
54,20,39,18,0,35,36
55,24,30,8,0,24,38
43,37,35,5,0,29,25
39,28,35,8,0,60,43
77,44,56,27,0,97,46
97,49,59,28,0,57,46
82,54,45,21,0,64,55
9,12,19,3,0,16,10
42,36,37,8,0,65,39
73,43,43,20,0,76,49
81,54,45,27,0,63,50
59,29,26,12,0,32,25
1,10,7,5,0,14,17
79,42,49,22,0,86,50
76,41,56,26,0,84,57
69,23,35,16,0,20,22
26,11,35,18,0,54,44
34,32,35,7,0,56,26
71,55,41,22,0,50,59
70,54,42,25,0,69,46
55,36,36,8,0,30,22
29,35,38,8,0,32,22
34,30,29,17,0,46,33
14,13,14,9,0,19,18
63,38,21,7,0,46,42
62,23,28,17,0,20,25
23,12,32,18,0,26,38
79,58,58,24,0,92,57
99,47,55,27,0,68,51
32,21,28,16,0,67,32
75,53,41,25,0,84,52
2,4,3,5,0,2,17
14,9,5,7,0,15,19
84,47,58,24,0,84,54
32,24,27,18,0,49,38
82,43,50,21,0,73,56
92,45,53,21,1,96,45
90,48,55,28,1,73,56
53,12,25,15,0,27,23
3,1,6,7,0,9,17
38,11,33,7,0,32,36
71,52,48,29,0,88,58
27,17,25,11,0,55,43
39,33,35,18,0,55,28
51,10,39,12,0,32,44
43,38,38,14,0,41,26
37,19,34,17,0,44,43
43,31,31,19,0,62,44
83,47,45,24,0,75,54
59,23,20,13,0,49,24
46,37,36,5,0,55,40
36,27,21,9,0,29,28
73,54,49,28,0,56,55
49,36,35,10,0,48,42
23,13,29,10,0,49,22
24,12,35,7,0,23,40
86,55,46,21,0,64,55
4,11,3,1,0,7,10
3,5,12,8,0,14,17
13,9,5,0,0,10,12
40,15,33,17,0,51,26
48,34,21,10,0,34,25
52,20,31,12,0,38,32
92,46,51,21,0,57,59
82,56,43,27,0,58,54
86,46,50,25,0,57,55
13,9,11,9,0,6,16
71,42,40,27,0,50,53
11,4,8,7,0,13,13
28,37,24,5,0,23,25
74,53,57,22,0,96,51
75,49,46,22,0,97,49
63,14,24,5,0,66,40
69,28,25,12,0,68,33
33,11,23,13,0,67,42
92,51,55,24,0,73,48
94,59,58,23,0,92,51
94,46,51,29,0,96,48
62,19,33,18,0,69,31
49,22,21,19,0,51,25
11,9,16,3,0,12,10
26,22,29,10,0,69,29
33,28,20,15,0,43,33
42,14,39,10,0,59,31
72,43,44,20,0,83,49
88,44,52,24,0,90,59
54,10,39,11,0,22,29
